12.6147 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
14.5586 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
14.5599 	INFO 	Loaded monitor calibration from ['2025_01_07 12:59']
14.7504 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x17684a8f0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x17684a950>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1767b4ac0>, multiSample=False, name='window1', numSamples=2, pos=[356.0, 191.0], screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.7505 	EXP 	window1: backgroundImage = ''
14.7505 	EXP 	window1: backgroundFit = 'none'
14.7576 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7580 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7585 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7591 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7596 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7598 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7603 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7609 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7610 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7612 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7616 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7621 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7624 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7629 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7632 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7636 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7641 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.7643 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
