3.4478 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
3.4488 	INFO 	Loaded monitor calibration from ['2025_01_07 12:59']
3.5983 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f8d0a1e4c10>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f8d0a1e4b20>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f8d09e892e0>, multiSample=False, name='window1', numSamples=2, pos=[356.0, 191.0], screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.5984 	EXP 	window1: backgroundImage = ''
3.5984 	EXP 	window1: backgroundFit = 'none'
3.6051 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6056 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6060 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6066 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6071 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6074 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6078 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6084 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6085 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6087 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6092 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6096 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6100 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6104 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6108 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6112 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6117 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6119 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6121 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6127 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6129 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6131 	DEBUG 	Uploading Texture Font fontname to graphics card
3.6160 	DEBUG 	Upload of Texture Font fontname complete
3.6204 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6210 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6216 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.6217 	DEBUG 	Uploading Texture Font fontname to graphics card
3.6234 	DEBUG 	Upload of Texture Font fontname complete
3.6247 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
3.6247 	EXP 	window1: recordFrameIntervals = False
3.7522 	EXP 	window1: recordFrameIntervals = True
4.5815 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

4.5896 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5901 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5911 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5923 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5935 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5947 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5952 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5962 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5973 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5982 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5985 	DEBUG 	Uploading Texture Font fontname to graphics card
4.6013 	DEBUG 	Upload of Texture Font fontname complete
